Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Date,YearMonth
12,4,2023,42,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2023-04-12,2023-04
17,8,2020,42,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2020-08-17,2020-08
17,8,2022,42,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2022-08-17,2022-08
19,4,2021,42,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2021-04-19,2021-04
19,4,2023,42,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2023-04-19,2023-04
4,9,2020,52,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,2020-09-04,2020-09
4,9,2022,52,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,2022-09-04,2022-09
27,4,2021,52,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,2021-04-27,2021-04
27,4,2023,52,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,2023-04-27,2023-04
10,9,2020,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,759,1482,2241,2020-09-10,2020-09
10,9,2022,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,759,1482,2241,2022-09-10,2022-09
19,4,2021,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,759,1482,2241,2021-04-19,2021-04
19,4,2023,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Touring Bikes,"Touring-1000 Blue, 46",2,1482,2384,1518,2964,4482,2023-04-19,2023-04
8,10,2020,51,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955,2020-10-08,2020-10
8,10,2022,51,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2,1482,2384,946,2964,3910,2022-10-08,2022-10
23,5,2021,51,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955,2021-05-23,2021-05
23,5,2023,51,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955,2023-05-23,2023-05
27,10,2020,43,Adults (35-64),M,France,Val d'Oise,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,401,1482,1883,2020-10-27,2020-10
27,10,2022,43,Adults (35-64),M,France,Val d'Oise,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,401,1482,1883,2022-10-27,2022-10
20,5,2021,43,Adults (35-64),M,France,Val d'Oise,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,401,1482,1883,2021-05-20,2021-05
20,5,2023,43,Adults (35-64),M,France,Val d'Oise,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,401,1482,1883,2023-05-20,2023-05
6,10,2020,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2020-10-06,2020-10
6,10,2022,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2022-10-06,2022-10
18,3,2021,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2021-03-18,2021-03
18,3,2023,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2023-03-18,2023-03
22,5,2021,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2021-05-22,2021-05
22,5,2023,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2023-05-22,2023-05
23,6,2021,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2021-06-23,2021-06
23,6,2023,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098,2023-06-23,2023-06
9,11,2020,46,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,807,1482,2289,2020-11-09,2020-11
9,11,2022,46,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,807,1482,2289,2022-11-09,2022-11
24,5,2021,46,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,807,1482,2289,2021-05-24,2021-05
24,5,2023,46,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",3,1482,2384,2420,4446,6866,2023-05-24,2023-05
15,11,2020,46,Adults (35-64),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,735,1482,2217,2020-11-15,2020-11
15,11,2022,46,Adults (35-64),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,735,1482,2217,2022-11-15,2022-11
26,11,2020,49,Adults (35-64),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2020-11-26,2020-11
26,11,2022,49,Adults (35-64),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2022-11-26,2022-11
27,11,2020,49,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,592,1482,2074,2020-11-27,2020-11
27,11,2022,49,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",3,1482,2384,1776,4446,6222,2022-11-27,2022-11
16,11,2020,53,Adults (35-64),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,2020-11-16,2020-11
16,11,2022,53,Adults (35-64),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,2022-11-16,2022-11
18,12,2020,53,Adults (35-64),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,735,1482,2217,2020-12-18,2020-12
18,12,2022,53,Adults (35-64),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,735,1482,2217,2022-12-18,2022-12
5,12,2020,48,Adults (35-64),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,2020-12-05,2020-12
5,12,2022,48,Adults (35-64),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",2,1482,2384,1470,2964,4434,2022-12-05,2022-12
21,12,2020,41,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,185,461,646,2020-12-21,2020-12
21,12,2022,41,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 58",3,461,742,554,1383,1937,2022-12-21,2022-12
26,12,2020,40,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2020-12-26,2020-12
26,12,2022,40,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2022-12-26,2022-12
4,2,2021,51,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,2021-02-04,2021-02
4,2,2023,51,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,2023-02-04,2023-02
13,5,2021,51,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,2021-05-13,2021-05
13,5,2023,51,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,2023-05-13,2023-05
1,6,2021,51,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,2021-06-01,2021-06
1,6,2023,51,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2,1482,2384,1184,2964,4148,2023-06-01,2023-06
29,12,2020,53,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,411,755,1166,2020-12-29,2020-12
29,12,2022,53,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,411,755,1166,2022-12-29,2022-12
7,12,2020,52,Adults (35-64),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2020-12-07,2020-12
7,12,2022,52,Adults (35-64),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2022-12-07,2022-12
22,12,2020,45,Adults (35-64),F,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,330,1482,1812,2020-12-22,2020-12
22,12,2022,45,Adults (35-64),F,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,990,4446,5436,2022-12-22,2022-12
23,1,2021,48,Adults (35-64),M,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,616,1482,2098,2021-01-23,2021-01
23,1,2023,48,Adults (35-64),M,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,616,1482,2098,2023-01-23,2023-01
2,1,2021,45,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,2021-01-02,2021-01
2,1,2023,45,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,2023-01-02,2023-01
22,12,2020,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,2020-12-22,2020-12
22,12,2022,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,2022-12-22,2022-12
6,1,2021,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,2021-01-06,2021-01
6,1,2023,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,2023-01-06,2023-01
22,9,2020,29,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,2020-09-22,2020-09
22,9,2022,29,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 44",3,461,742,554,1383,1937,2022-09-22,2022-09
7,9,2020,30,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-3000 Blue, 54",1,461,742,251,461,712,2020-09-07,2020-09
7,9,2022,30,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-3000 Blue, 54",2,461,742,503,922,1425,2022-09-07,2022-09
1,11,2020,35,Adults (35-64),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,199,461,660,2020-11-01,2020-11
1,11,2022,35,Adults (35-64),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,199,461,660,2022-11-01,2022-11
26,11,2020,35,Adults (35-64),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,199,461,660,2020-11-26,2020-11
26,11,2022,35,Adults (35-64),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",2,461,742,399,922,1321,2022-11-26,2022-11
6,12,2020,28,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2020-12-06,2020-12
6,12,2022,28,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2022-12-06,2022-12
24,2,2021,28,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,473,1482,1955,2021-02-24,2021-02
24,2,2023,28,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,473,1482,1955,2023-02-24,2023-02
18,4,2021,28,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,473,1482,1955,2021-04-18,2021-04
18,4,2023,28,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,473,1482,1955,2023-04-18,2023-04
26,3,2021,25,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2021-03-26,2021-03
26,3,2023,25,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2023-03-26,2023-03
26,3,2021,25,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,2021-03-26,2021-03
26,3,2023,25,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,2023-03-26,2023-03
13,4,2021,25,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,2021-04-13,2021-04
13,4,2023,25,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,2023-04-13,2023-04
10,4,2021,26,Young Adults (25-34),M,France,Charente-Maritime,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,266,461,727,2021-04-10,2021-04
10,4,2023,26,Young Adults (25-34),M,France,Charente-Maritime,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,266,461,727,2023-04-10,2023-04
6,4,2021,28,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955,2021-04-06,2021-04
6,4,2023,28,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955,2023-04-06,2023-04
5,12,2020,28,Young Adults (25-34),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,807,1482,2289,2020-12-05,2020-12
5,12,2022,28,Young Adults (25-34),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",3,1482,2384,2420,4446,6866,2022-12-05,2022-12
9,4,2021,28,Young Adults (25-34),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,807,1482,2289,2021-04-09,2021-04
9,4,2023,28,Young Adults (25-34),F,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,807,1482,2289,2023-04-09,2023-04
20,4,2021,27,Young Adults (25-34),M,France,Val de Marne,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,401,1482,1883,2021-04-20,2021-04
20,4,2023,27,Young Adults (25-34),M,France,Val de Marne,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,401,1482,1883,2023-04-20,2023-04
26,8,2020,26,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,807,1482,2289,2020-08-26,2020-08
26,8,2022,26,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 60",2,1482,2384,1613,2964,4577,2022-08-26,2022-08
6,5,2021,26,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,807,1482,2289,2021-05-06,2021-05
6,5,2023,26,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 60",3,1482,2384,2420,4446,6866,2023-05-06,2023-05
14,5,2021,26,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955,2021-05-14,2021-05
14,5,2023,26,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,1419,4446,5865,2023-05-14,2023-05
15,5,2021,30,Young Adults (25-34),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,592,1482,2074,2021-05-15,2021-05
15,5,2023,30,Young Adults (25-34),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,592,1482,2074,2023-05-15,2023-05
31,7,2020,35,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2020-07-31,2020-07
31,7,2022,35,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2022-07-31,2022-07
15,6,2021,35,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2021-06-15,2021-06
15,6,2023,35,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,2023-06-15,2023-06
1,8,2020,29,Young Adults (25-34),F,France,Garonne (Haute),Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,387,755,1142,2020-08-01,2020-08
1,8,2022,29,Young Adults (25-34),F,France,Garonne (Haute),Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,387,755,1142,2022-08-01,2022-08
26,9,2020,29,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996,2020-09-26,2020-09
26,9,2022,29,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,483,1510,1993,2022-09-26,2022-09
2,3,2021,29,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996,2021-03-02,2021-03
2,3,2023,29,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,483,1510,1993,2023-03-02,2023-03
4,1,2021,31,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996,2021-01-04,2021-01
4,1,2023,31,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",3,755,1215,724,2265,2989,2023-01-04,2023-01
16,5,2021,31,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996,2021-05-16,2021-05
16,5,2023,31,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996,2023-05-16,2023-05
19,2,2021,31,Young Adults (25-34),F,France,Seine et Marne,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996,2021-02-19,2021-02
19,2,2023,31,Young Adults (25-34),F,France,Seine et Marne,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996,2023-02-19,2023-02
17,3,2021,31,Young Adults (25-34),M,France,Somme,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,241,755,996,2021-03-17,2021-03
17,3,2023,31,Young Adults (25-34),M,France,Somme,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,241,755,996,2023-03-17,2023-03
22,4,2021,28,Young Adults (25-34),F,France,Seine et Marne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2021-04-22,2021-04
22,4,2023,28,Young Adults (25-34),F,France,Seine et Marne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,473,1482,1955,2023-04-22,2023-04
7,8,2020,26,Young Adults (25-34),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,592,1482,2074,2020-08-07,2020-08
7,8,2022,26,Young Adults (25-34),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,592,1482,2074,2022-08-07,2022-08
15,9,2020,27,Young Adults (25-34),M,France,Yveline,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,103,461,564,2020-09-15,2020-09
15,9,2022,27,Young Adults (25-34),M,France,Yveline,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,103,461,564,2022-09-15,2022-09
27,12,2020,28,Young Adults (25-34),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,199,461,660,2020-12-27,2020-12
27,12,2022,28,Young Adults (25-34),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Blue, 62",3,461,742,598,1383,1981,2022-12-27,2022-12
10,1,2021,28,Young Adults (25-34),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,199,461,660,2021-01-10,2021-01
10,1,2023,28,Young Adults (25-34),M,France,Loiret,Bikes,Touring Bikes,"Touring-3000 Blue, 62",3,461,742,598,1383,1981,2023-01-10,2023-01
9,3,2021,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,147,461,608,2021-03-09,2021-03
9,3,2023,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,147,461,608,2023-03-09,2023-03
22,4,2021,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,147,461,608,2021-04-22,2021-04
22,4,2023,29,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",3,461,742,442,1383,1825,2023-04-22,2023-04
8,5,2021,35,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,241,755,996,2021-05-08,2021-05
8,5,2023,35,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,241,755,996,2023-05-08,2023-05
31,5,2021,38,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,2021-05-31,2021-05
31,5,2023,38,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,2023-05-31,2023-05
9,7,2020,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2020-07-09,2020-07
9,7,2022,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2022-07-09,2022-07
2,8,2020,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2020-08-02,2020-08
2,8,2022,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",2,1482,2384,946,2964,3910,2022-08-02,2022-08
4,6,2021,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2021-06-04,2021-06
4,6,2023,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,2023-06-04,2023-06
19,8,2020,33,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,807,1482,2289,2020-08-19,2020-08
19,8,2022,33,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",2,1482,2384,1613,2964,4577,2022-08-19,2022-08
9,9,2020,33,Young Adults (25-34),M,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,330,1482,1812,2020-09-09,2020-09
9,9,2022,33,Young Adults (25-34),M,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,330,1482,1812,2022-09-09,2022-09
17,9,2020,34,Young Adults (25-34),F,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,330,1482,1812,2020-09-17,2020-09
17,9,2022,34,Young Adults (25-34),F,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,330,1482,1812,2022-09-17,2022-09
20,9,2020,18,Youth (<25),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,473,1482,1955,2020-09-20,2020-09
